id,created_at,text,public_metrics_retweet_count,public_metrics_reply_count,public_metrics_like_count,public_metrics_quote_count,public_metrics_bookmark_count,public_metrics_impression_count,entities_mentions,entities_urls,entities_annotations,entities_hashtags
1989625712152908264,2025-11-15T09:25:09.000Z,"Hawar you?  I am hava hawaie

@Asli_Jacqueline | @tamannaahspeaks | @PDdancing | @ManishPaul03 | @WhoSunilGrover | #StebinBen | @patel_jordy | #AdilJagmagia | @theJAEvents | @SohailKhan https://t.co/qGzJ5Qmyb9",1801,1393,15741,127,185,623643,"[{'start': 30, 'end': 46, 'username': 'Asli_Jacqueline', 'id': '79708561'}, {'start': 49, 'end': 65, 'username': 'tamannaahspeaks', 'id': '2226496302'}, {'start': 68, 'end': 78, 'username': 'PDdancing', 'id': '700568101'}, {'start': 81, 'end': 94, 'username': 'ManishPaul03', 'id': '631926517'}, {'start': 97, 'end': 112, 'username': 'WhoSunilGrover', 'id': '157903916'}, {'start': 128, 'end': 140, 'username': 'patel_jordy', 'id': '2611491847'}, {'start': 159, 'end': 171, 'username': 'theJAEvents', 'id': '847333475904495616'}, {'start': 174, 'end': 185, 'username': 'SohailKhan', 'id': '758973302811402240'}]","[{'start': 186, 'end': 209, 'url': 'https://t.co/qGzJ5Qmyb9', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1989625712152908264/photo/1', 'display_url': 'pic.x.com/qGzJ5Qmyb9', 'media_key': '3_1989625704871534592'}]","[{'start': 17, 'end': 27, 'probability': 0.5528, 'type': 'Other', 'normalized_text': 'hava hawaie'}, {'start': 116, 'end': 124, 'probability': 0.6027, 'type': 'Other', 'normalized_text': 'StebinBen'}, {'start': 144, 'end': 155, 'probability': 0.4949, 'type': 'Other', 'normalized_text': 'AdilJagmagia'}]","[{'start': 115, 'end': 125, 'tag': 'StebinBen'}, {'start': 143, 'end': 156, 'tag': 'AdilJagmagia'}]"
1942247827750674610,2025-07-07T15:42:22.000Z,https://t.co/sceVEWYD9T,4327,2523,59054,393,449,1535198,,"[{'start': 0, 'end': 23, 'url': 'https://t.co/sceVEWYD9T', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1942247827750674610/photo/1', 'display_url': 'pic.x.com/sceVEWYD9T', 'media_key': '3_1942247813641117696'}]",,
1960764189095735431,2025-08-27T17:59:46.000Z,https://t.co/qfa76sFxCj,7587,2755,87366,690,2252,2841939,,"[{'start': 0, 'end': 23, 'url': 'https://t.co/qfa76sFxCj', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1960764189095735431/video/1', 'display_url': 'pic.x.com/qfa76sFxCj', 'media_key': '13_1960763743366709248'}]",,
1986393196335931644,2025-11-06T11:20:18.000Z,"Bahut kamaal trailer hai! Congratulations @FarOutAkhtar and the entire team of #120Bahadur 
Yeh kahani har Indian ke dil mein utregi 

@J10Kassim 

https://t.co/sAzubYYrJJ https://t.co/9dAan5ynnP",1147,846,9740,53,96,556446,"[{'start': 42, 'end': 55, 'username': 'FarOutAkhtar', 'id': '97865628'}, {'start': 135, 'end': 145, 'username': 'J10Kassim', 'id': '780368281349660672'}]","[{'start': 148, 'end': 171, 'url': 'https://t.co/sAzubYYrJJ', 'expanded_url': 'https://www.youtube.com/watch?v=r4HusFmN4uw', 'display_url': 'youtube.com/watch?v=r4HusF…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1995068928004083712/s-zTWVCD?format=jpg&name=orig', 'width': 1280, 'height': 720}, {'url': 'https://pbs.twimg.com/news_img/1995068928004083712/s-zTWVCD?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': '120 Bahadur | Official Trailer | Farhan Akhtar | Raashii Khanna | 21st November', 'description': ""Based on a true story that shaped our nation's history, 120 Bahadur - Trailer out now. #120Bahadur #EkSauBeesBahadurSpecial thanks to Amitabh Bachchan Sirएक ..."", 'unwound_url': 'https://www.youtube.com/watch?v=r4HusFmN4uw'}, {'start': 172, 'end': 195, 'url': 'https://t.co/9dAan5ynnP', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1986393196335931644/photo/1', 'display_url': 'pic.x.com/9dAan5ynnP', 'media_key': '3_1986391026295263232'}]",,"[{'start': 79, 'end': 90, 'tag': '120Bahadur'}]"
1956285749105471797,2025-08-15T09:24:03.000Z,Happy Independence Day🇮🇳 https://t.co/dSaOz86EZa,4950,2188,47498,310,580,872788,,"[{'start': 25, 'end': 48, 'url': 'https://t.co/dSaOz86EZa', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1956285749105471797/video/1', 'display_url': 'pic.x.com/dSaOz86EZa', 'media_key': '13_1956285654662328326'}]",,
1865352441018900843,2024-12-07T11:07:33.000Z,"All set for tonight

@SonakshiSinha @Asli_Jacqueline @tamannaahspeaks @DishPatani @PDdancing @ManishPaul03 @WhoSunilGrover @GillAastha @patel_jordy #AdilJagmagia #SohailKhanEntertainment 

#afmdevelopments #afmproperties #maqsood_muhammed_afm @onezaabeel @orbit_eventsuae https://t.co/n8QSxS2Cfm",1705,823,10602,63,111,355881,"[{'start': 21, 'end': 35, 'username': 'SonakshiSinha', 'id': '1778793516405243904'}, {'start': 36, 'end': 52, 'username': 'Asli_Jacqueline', 'id': '79708561'}, {'start': 53, 'end': 69, 'username': 'tamannaahspeaks', 'id': '2226496302'}, {'start': 70, 'end': 81, 'username': 'DishPatani', 'id': '507662284'}, {'start': 82, 'end': 92, 'username': 'PDdancing', 'id': '700568101'}, {'start': 93, 'end': 106, 'username': 'ManishPaul03', 'id': '631926517'}, {'start': 107, 'end': 122, 'username': 'WhoSunilGrover', 'id': '157903916'}, {'start': 123, 'end': 134, 'username': 'GillAastha', 'id': '2316802614'}, {'start': 135, 'end': 147, 'username': 'patel_jordy', 'id': '2611491847'}, {'start': 243, 'end': 254, 'username': 'OneZaabeel', 'id': '1108343521315115008'}, {'start': 255, 'end': 271, 'username': 'orbit_eventsuae', 'id': '3316700024'}]","[{'start': 272, 'end': 295, 'url': 'https://t.co/n8QSxS2Cfm', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1865352441018900843/video/1', 'display_url': 'pic.x.com/n8QSxS2Cfm', 'media_key': '13_1865352025216540672'}]","[{'start': 149, 'end': 160, 'probability': 0.3114, 'type': 'Person', 'normalized_text': 'AdilJagmagia'}, {'start': 163, 'end': 185, 'probability': 0.5906, 'type': 'Person', 'normalized_text': 'SohailKhanEntertainment'}]","[{'start': 148, 'end': 161, 'tag': 'AdilJagmagia'}, {'start': 162, 'end': 186, 'tag': 'SohailKhanEntertainment'}, {'start': 189, 'end': 205, 'tag': 'afmdevelopments'}, {'start': 206, 'end': 220, 'tag': 'afmproperties'}, {'start': 221, 'end': 242, 'tag': 'maqsood_muhammed_afm'}]"
1862051293440938177,2024-11-28T08:29:58.000Z,"Biwi No 1 returns to cinemas on 29th November

#KarishmaKapoor @thesushmitasen @AnilKapoor #Tabu #DavidDhawan @vashubhagnani @jackkybhagnani @honeybhagnani @tipsofficial @poojafilms https://t.co/8nMFt4gD36",1831,955,11508,92,130,355441,"[{'start': 63, 'end': 78, 'username': 'thesushmitasen', 'id': '84554399'}, {'start': 79, 'end': 90, 'username': 'AnilKapoor', 'id': '1652526218'}, {'start': 110, 'end': 124, 'username': 'vashubhagnani', 'id': '164980997'}, {'start': 125, 'end': 140, 'username': 'jackkybhagnani', 'id': '80018213'}, {'start': 141, 'end': 155, 'username': 'honeybhagnani', 'id': '142727226'}, {'start': 156, 'end': 169, 'username': 'tipsofficial', 'id': '992437866'}, {'start': 170, 'end': 181, 'username': 'poojafilms', 'id': '739789319909433346'}]","[{'start': 182, 'end': 205, 'url': 'https://t.co/8nMFt4gD36', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1862051293440938177/video/1', 'display_url': 'pic.x.com/8nMFt4gD36', 'media_key': '13_1862050507956592640'}]","[{'start': 0, 'end': 8, 'probability': 0.5778, 'type': 'Other', 'normalized_text': 'Biwi No 1'}, {'start': 48, 'end': 61, 'probability': 0.9147, 'type': 'Person', 'normalized_text': 'KarishmaKapoor'}, {'start': 92, 'end': 95, 'probability': 0.8775, 'type': 'Person', 'normalized_text': 'Tabu'}, {'start': 98, 'end': 108, 'probability': 0.9602, 'type': 'Person', 'normalized_text': 'DavidDhawan'}]","[{'start': 47, 'end': 62, 'tag': 'KarishmaKapoor'}, {'start': 91, 'end': 96, 'tag': 'Tabu'}, {'start': 97, 'end': 109, 'tag': 'DavidDhawan'}]"
1904737573177844005,2025-03-26T03:30:00.000Z,"Introducing the @_Jacobandco X Salman Khan timepiece.

Designed with my dear friend @jacobarabo, honoring my roots and celebrating India’s vibrant heritage.

#Jacobandco #Inspiredbytheimpossible #JacobandcoxSalmankhan https://t.co/oQBLPOpkYY",1878,595,10829,63,182,351580,"[{'start': 16, 'end': 28, 'username': '_Jacobandco', 'id': '1462843312914812933'}, {'start': 84, 'end': 95, 'username': 'jacobarabo', 'id': '3881552777'}]","[{'start': 218, 'end': 241, 'url': 'https://t.co/oQBLPOpkYY', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1904737573177844005/video/1', 'display_url': 'pic.x.com/oQBLPOpkYY', 'media_key': '7_1904615520001024004'}]","[{'start': 31, 'end': 41, 'probability': 0.9672, 'type': 'Person', 'normalized_text': 'Salman Khan'}, {'start': 131, 'end': 135, 'probability': 0.9495, 'type': 'Place', 'normalized_text': 'India'}, {'start': 159, 'end': 168, 'probability': 0.7731, 'type': 'Person', 'normalized_text': 'Jacobandco'}, {'start': 196, 'end': 216, 'probability': 0.8662, 'type': 'Person', 'normalized_text': 'JacobandcoxSalmankhan'}]","[{'start': 158, 'end': 169, 'tag': 'Jacobandco'}, {'start': 170, 'end': 194, 'tag': 'Inspiredbytheimpossible'}, {'start': 195, 'end': 217, 'tag': 'JacobandcoxSalmankhan'}]"
1861364793766223942,2024-11-26T11:02:03.000Z,"DUBAI get ready for DA-BANGG THE TOUR - RELOADED on 7th December 2024

@SonakshiSinha @Asli_Jacqueline @tamannaahspeaks @DishPatani @PDdancing @ManishPaul03 @WhoSunilGrover @GillAastha @patel_jordy #AdilJagmagia #SohailKhanEntertainment 

🎟Tickets are now available on https://t.co/4GnOHFSr8q",1365,674,7553,43,88,257759,"[{'start': 71, 'end': 85, 'username': 'SonakshiSinha', 'id': '1778793516405243904'}, {'start': 86, 'end': 102, 'username': 'Asli_Jacqueline', 'id': '79708561'}, {'start': 103, 'end': 119, 'username': 'tamannaahspeaks', 'id': '2226496302'}, {'start': 120, 'end': 131, 'username': 'DishPatani', 'id': '507662284'}, {'start': 132, 'end': 142, 'username': 'PDdancing', 'id': '700568101'}, {'start': 143, 'end': 156, 'username': 'ManishPaul03', 'id': '631926517'}, {'start': 157, 'end': 172, 'username': 'WhoSunilGrover', 'id': '157903916'}, {'start': 173, 'end': 184, 'username': 'GillAastha', 'id': '2316802614'}, {'start': 185, 'end': 197, 'username': 'patel_jordy', 'id': '2611491847'}]","[{'start': 269, 'end': 292, 'url': 'https://t.co/4GnOHFSr8q', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1861364793766223942/video/1', 'display_url': 'pic.x.com/4GnOHFSr8q', 'media_key': '7_1861364488446070784'}]","[{'start': 0, 'end': 4, 'probability': 0.6266, 'type': 'Place', 'normalized_text': 'DUBAI'}, {'start': 20, 'end': 27, 'probability': 0.7651, 'type': 'Other', 'normalized_text': 'DA-BANGG'}, {'start': 199, 'end': 210, 'probability': 0.683, 'type': 'Person', 'normalized_text': 'AdilJagmagia'}, {'start': 213, 'end': 235, 'probability': 0.3434, 'type': 'Person', 'normalized_text': 'SohailKhanEntertainment'}]","[{'start': 198, 'end': 211, 'tag': 'AdilJagmagia'}, {'start': 212, 'end': 236, 'tag': 'SohailKhanEntertainment'}]"
1850786965232500883,2024-10-28T06:29:33.000Z,"Raakhi ji ne sahi kaha tha film mein ki mere Karan Arjun aayenge …
November 22 ko duniya bhar ke cinema gharon mein!

@RakeshRoshan_N #RajeshRoshan @iamsrk @itsKajolD #MamtaKulkarni #Rakhee #AmrishPuri @tipsofficial @PenMovies #30yearsOfKaranArjun https://t.co/dQl8cdBlt6",4687,1862,34722,258,381,1372100,"[{'start': 118, 'end': 133, 'username': 'RakeshRoshan_N', 'id': '789354231379755008'}, {'start': 148, 'end': 155, 'username': 'iamsrk', 'id': '101311381'}, {'start': 156, 'end': 166, 'username': 'itsKajolD', 'id': '2805358944'}, {'start': 202, 'end': 215, 'username': 'tipsofficial', 'id': '992437866'}, {'start': 216, 'end': 226, 'username': 'PenMovies', 'id': '368864562'}]","[{'start': 248, 'end': 271, 'url': 'https://t.co/dQl8cdBlt6', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1850786965232500883/video/1', 'display_url': 'pic.x.com/dQl8cdBlt6', 'media_key': '7_1850786924157652992'}]",,"[{'start': 134, 'end': 147, 'tag': 'RajeshRoshan'}, {'start': 167, 'end': 181, 'tag': 'MamtaKulkarni'}, {'start': 182, 'end': 189, 'tag': 'Rakhee'}, {'start': 190, 'end': 201, 'tag': 'AmrishPuri'}, {'start': 227, 'end': 247, 'tag': '30yearsOfKaranArjun'}]"
1904435852387741830,2025-03-25T07:31:04.000Z,"Amar Prem ka Andaaz with AR Murugadoss! #SikandarMeetsGhajini 

#AamirKhan 

#SajidNadiadwala’s #Sikandar  
Directed by @ARMurugadoss 

@NGEMovies @SKFilmsOfficial @ZeeMusicCompany @PenMovies 
@WardaNadiadwala 

#SikandarEid2025

Sikandar In Cinemas from 30th March https://t.co/P0JuAjKEWT",2928,653,17976,176,507,771175,"[{'start': 120, 'end': 133, 'username': 'ARMurugadoss', 'id': '178218286'}, {'start': 136, 'end': 146, 'username': 'NGEMovies', 'id': '763292478'}, {'start': 147, 'end': 163, 'username': 'SKFilmsOfficial', 'id': '3226892442'}, {'start': 164, 'end': 180, 'username': 'ZeeMusicCompany', 'id': '2381606574'}, {'start': 181, 'end': 191, 'username': 'PenMovies', 'id': '368864562'}, {'start': 193, 'end': 209, 'username': 'WardaNadiadwala', 'id': '79424503'}]","[{'start': 266, 'end': 289, 'url': 'https://t.co/P0JuAjKEWT', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1904435852387741830/video/1', 'display_url': 'pic.x.com/P0JuAjKEWT', 'media_key': '7_1904435731784949760'}]","[{'start': 0, 'end': 18, 'probability': 0.7508, 'type': 'Other', 'normalized_text': 'Amar Prem ka Andaaz'}, {'start': 25, 'end': 37, 'probability': 0.5514, 'type': 'Other', 'normalized_text': 'AR Murugadoss'}, {'start': 41, 'end': 60, 'probability': 0.4646, 'type': 'Person', 'normalized_text': 'SikandarMeetsGhajini'}, {'start': 65, 'end': 73, 'probability': 0.4953, 'type': 'Other', 'normalized_text': 'AamirKhan'}, {'start': 78, 'end': 92, 'probability': 0.5753, 'type': 'Other', 'normalized_text': 'SajidNadiadwala'}, {'start': 97, 'end': 104, 'probability': 0.5579, 'type': 'Other', 'normalized_text': 'Sikandar'}, {'start': 213, 'end': 227, 'probability': 0.5719, 'type': 'Other', 'normalized_text': 'SikandarEid2025'}, {'start': 230, 'end': 237, 'probability': 0.5895, 'type': 'Other', 'normalized_text': 'Sikandar'}]","[{'start': 40, 'end': 61, 'tag': 'SikandarMeetsGhajini'}, {'start': 64, 'end': 74, 'tag': 'AamirKhan'}, {'start': 77, 'end': 93, 'tag': 'SajidNadiadwala'}, {'start': 96, 'end': 105, 'tag': 'Sikandar'}, {'start': 212, 'end': 228, 'tag': 'SikandarEid2025'}]"
1903097448840773945,2025-03-21T14:52:44.000Z,"#SikandarTrailer out on March 23rd! 

#Sikandar releases in theatres near you on 30th March 2025 

#SajidNadiadwala’s #Sikandar  
Directed by @ARMurugadoss 

@iamRashmika #Sathyaraj @TheSharmanJoshi @MsKajalAggarwal @prateikbabbar #AnjiniDhawan @jatinsarna #AyanKhan 

@DOP_Tirru https://t.co/xfAkRGmGJB",3098,1079,16819,237,133,465831,"[{'start': 142, 'end': 155, 'username': 'ARMurugadoss', 'id': '178218286'}, {'start': 158, 'end': 170, 'username': 'iamRashmika', 'id': '722067485613277186'}, {'start': 182, 'end': 198, 'username': 'TheSharmanJoshi', 'id': '131273680'}, {'start': 199, 'end': 215, 'username': 'MsKajalAggarwal', 'id': '727050288310296576'}, {'start': 216, 'end': 230, 'username': 'prateikbabbar', 'id': '92594089'}, {'start': 245, 'end': 256, 'username': 'jatinsarna', 'id': '72611247'}, {'start': 269, 'end': 279, 'username': 'DOP_Tirru', 'id': '705313987815034881'}]","[{'start': 280, 'end': 303, 'url': 'https://t.co/xfAkRGmGJB', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1903097448840773945/photo/1', 'display_url': 'pic.x.com/xfAkRGmGJB', 'media_key': '3_1903094514660806657'}]","[{'start': 1, 'end': 15, 'probability': 0.6364, 'type': 'Other', 'normalized_text': 'SikandarTrailer'}, {'start': 39, 'end': 46, 'probability': 0.4686, 'type': 'Person', 'normalized_text': 'Sikandar'}, {'start': 100, 'end': 114, 'probability': 0.9129, 'type': 'Person', 'normalized_text': 'SajidNadiadwala'}, {'start': 119, 'end': 126, 'probability': 0.4121, 'type': 'Other', 'normalized_text': 'Sikandar'}, {'start': 172, 'end': 180, 'probability': 0.9325, 'type': 'Person', 'normalized_text': 'Sathyaraj'}, {'start': 232, 'end': 243, 'probability': 0.9406, 'type': 'Person', 'normalized_text': 'AnjiniDhawan'}, {'start': 258, 'end': 265, 'probability': 0.9374, 'type': 'Person', 'normalized_text': 'AyanKhan'}]","[{'start': 0, 'end': 16, 'tag': 'SikandarTrailer'}, {'start': 38, 'end': 47, 'tag': 'Sikandar'}, {'start': 99, 'end': 115, 'tag': 'SajidNadiadwala'}, {'start': 118, 'end': 127, 'tag': 'Sikandar'}, {'start': 171, 'end': 181, 'tag': 'Sathyaraj'}, {'start': 231, 'end': 244, 'tag': 'AnjiniDhawan'}, {'start': 257, 'end': 266, 'tag': 'AyanKhan'}]"
1963940316891017357,2025-09-05T12:20:34.000Z,"Being together is the superpower.
The Being Human Collection featuring Marvel Studios’ Fantastic Four pairs iconic art with versatile fits—tees, denims and more 💙

Available online &amp; at your nearest store.

#BeingHumanClothing #MarvelStyle #FantasticFour #EverydayHeroes https://t.co/eE9UzKpjH9",1783,1034,9419,42,125,700443,,"[{'start': 275, 'end': 298, 'url': 'https://t.co/eE9UzKpjH9', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1963940316891017357/video/1', 'display_url': 'pic.x.com/eE9UzKpjH9', 'media_key': '13_1963940020223352832'}]","[{'start': 34, 'end': 59, 'probability': 0.7614, 'type': 'Other', 'normalized_text': 'The Being Human Collection'}, {'start': 71, 'end': 84, 'probability': 0.9133, 'type': 'Organization', 'normalized_text': 'Marvel Studios'}, {'start': 232, 'end': 242, 'probability': 0.7492, 'type': 'Other', 'normalized_text': 'MarvelStyle'}]","[{'start': 211, 'end': 230, 'tag': 'BeingHumanClothing'}, {'start': 231, 'end': 243, 'tag': 'MarvelStyle'}, {'start': 244, 'end': 258, 'tag': 'FantasticFour'}, {'start': 259, 'end': 274, 'tag': 'EverydayHeroes'}]"
1902358110003687574,2025-03-19T13:54:52.000Z,"See you in theatres worldwide on 30th March! #Sikandar 

#SajidNadiadwala’s #Sikandar  
Directed by @ARMurugadoss 

@iamRashmika #Sathyaraj @TheSharmanJoshi @MsKajalAggarwal @prateikbabbar #AnjiniDhawan @jatinsarna #AyanKhan 

@DOP_Tirru @ipritamofficial @Music_Santhosh https://t.co/IeiEAIUEiw",3439,1092,19828,319,137,592043,"[{'start': 100, 'end': 113, 'username': 'ARMurugadoss', 'id': '178218286'}, {'start': 116, 'end': 128, 'username': 'iamRashmika', 'id': '722067485613277186'}, {'start': 140, 'end': 156, 'username': 'TheSharmanJoshi', 'id': '131273680'}, {'start': 157, 'end': 173, 'username': 'MsKajalAggarwal', 'id': '727050288310296576'}, {'start': 174, 'end': 188, 'username': 'prateikbabbar', 'id': '92594089'}, {'start': 203, 'end': 214, 'username': 'jatinsarna', 'id': '72611247'}, {'start': 227, 'end': 237, 'username': 'DOP_Tirru', 'id': '705313987815034881'}, {'start': 238, 'end': 254, 'username': 'ipritamofficial', 'id': '2847250015'}, {'start': 255, 'end': 270, 'username': 'Music_Santhosh', 'id': '101270748'}]","[{'start': 271, 'end': 294, 'url': 'https://t.co/IeiEAIUEiw', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1902358110003687574/photo/1', 'display_url': 'pic.x.com/IeiEAIUEiw', 'media_key': '3_1902357923386523648'}]","[{'start': 46, 'end': 53, 'probability': 0.6638, 'type': 'Person', 'normalized_text': 'Sikandar'}, {'start': 58, 'end': 72, 'probability': 0.9041, 'type': 'Person', 'normalized_text': 'SajidNadiadwala'}, {'start': 77, 'end': 84, 'probability': 0.5031, 'type': 'Other', 'normalized_text': 'Sikandar'}, {'start': 130, 'end': 138, 'probability': 0.9272, 'type': 'Person', 'normalized_text': 'Sathyaraj'}, {'start': 190, 'end': 201, 'probability': 0.9318, 'type': 'Person', 'normalized_text': 'AnjiniDhawan'}, {'start': 216, 'end': 223, 'probability': 0.9359, 'type': 'Person', 'normalized_text': 'AyanKhan'}]","[{'start': 45, 'end': 54, 'tag': 'Sikandar'}, {'start': 57, 'end': 73, 'tag': 'SajidNadiadwala'}, {'start': 76, 'end': 85, 'tag': 'Sikandar'}, {'start': 129, 'end': 139, 'tag': 'Sathyaraj'}, {'start': 189, 'end': 202, 'tag': 'AnjiniDhawan'}, {'start': 215, 'end': 224, 'tag': 'AyanKhan'}]"
1980651592966975813,2025-10-21T15:05:13.000Z,Saddened to hear of Asrani Ji’s demise. A true legend of laughter. #RIP https://t.co/GiEtQYdYqe,2767,1161,46432,59,329,1094747,,"[{'start': 72, 'end': 95, 'url': 'https://t.co/GiEtQYdYqe', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1980651592966975813/photo/1', 'display_url': 'pic.x.com/GiEtQYdYqe', 'media_key': '3_1980651582652821504'}]","[{'start': 20, 'end': 28, 'probability': 0.8391, 'type': 'Person', 'normalized_text': 'Asrani Ji'}]","[{'start': 67, 'end': 71, 'tag': 'RIP'}]"
1856555402889986469,2024-11-13T04:31:15.000Z,"World Wide Re-Release on 22nd November
#30yearsOfKaranArjun 

@RakeshRoshan_N #RajeshRoshan @iamsrk @itsKajolD #MamtaKulkarni #Rakhee #AmrishPuri @tipsofficial @PenMovies https://t.co/mEWV7UbpBY",3054,1487,20577,142,176,535028,"[{'start': 62, 'end': 77, 'username': 'RakeshRoshan_N', 'id': '789354231379755008'}, {'start': 92, 'end': 99, 'username': 'iamsrk', 'id': '101311381'}, {'start': 100, 'end': 110, 'username': 'itsKajolD', 'id': '2805358944'}, {'start': 146, 'end': 159, 'username': 'tipsofficial', 'id': '992437866'}, {'start': 160, 'end': 170, 'username': 'PenMovies', 'id': '368864562'}]","[{'start': 171, 'end': 194, 'url': 'https://t.co/mEWV7UbpBY', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1856555402889986469/video/1', 'display_url': 'pic.x.com/mEWV7UbpBY', 'media_key': '7_1856554885170311168'}]","[{'start': 0, 'end': 9, 'probability': 0.51, 'type': 'Organization', 'normalized_text': 'World Wide'}, {'start': 79, 'end': 90, 'probability': 0.9729, 'type': 'Person', 'normalized_text': 'RajeshRoshan'}, {'start': 112, 'end': 124, 'probability': 0.9378, 'type': 'Person', 'normalized_text': 'MamtaKulkarni'}, {'start': 127, 'end': 132, 'probability': 0.9057, 'type': 'Person', 'normalized_text': 'Rakhee'}, {'start': 135, 'end': 144, 'probability': 0.8641, 'type': 'Person', 'normalized_text': 'AmrishPuri'}]","[{'start': 39, 'end': 59, 'tag': '30yearsOfKaranArjun'}, {'start': 78, 'end': 91, 'tag': 'RajeshRoshan'}, {'start': 111, 'end': 125, 'tag': 'MamtaKulkarni'}, {'start': 126, 'end': 133, 'tag': 'Rakhee'}, {'start': 134, 'end': 145, 'tag': 'AmrishPuri'}]"
1949168902413729977,2025-07-26T18:04:14.000Z,"Present becomes yr past, past catches up 2 your future, present Is a gift, do right with it, mistakes repeated becomes a habit n then your character, dont blame any 1 , no 1 can make u do anything that u don’t want to. My dad just said this to me, it’s so true.
Kash I heard this https://t.co/GBsHSy8MGh",3683,2311,32420,551,755,1004229,,"[{'start': 280, 'end': 303, 'url': 'https://t.co/GBsHSy8MGh', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1949168902413729977/photo/1', 'display_url': 'pic.x.com/GBsHSy8MGh', 'media_key': '3_1949168892808499200'}]","[{'start': 262, 'end': 265, 'probability': 0.6467, 'type': 'Other', 'normalized_text': 'Kash'}]",
1904121745851969946,2025-03-24T10:42:55.000Z,"ADVANCE BOOKING OPENS 25th MARCH 
https://t.co/W4hrgrLMvv 

In Cinemas from 30th March 

#SajidNadiadwala’s #Sikandar  
Directed by @ARMurugadoss 

@iamRashmika #Sathyaraj @TheSharmanJoshi @MsKajalAggarwal @prateikbabbar #AnjiniDhawan @jatinsarna #AyanKhan 

@DOP_Tirru https://t.co/rLA28mL14O",2549,913,13308,112,88,277968,"[{'start': 132, 'end': 145, 'username': 'ARMurugadoss', 'id': '178218286'}, {'start': 148, 'end': 160, 'username': 'iamRashmika', 'id': '722067485613277186'}, {'start': 172, 'end': 188, 'username': 'TheSharmanJoshi', 'id': '131273680'}, {'start': 189, 'end': 205, 'username': 'MsKajalAggarwal', 'id': '727050288310296576'}, {'start': 206, 'end': 220, 'username': 'prateikbabbar', 'id': '92594089'}, {'start': 235, 'end': 246, 'username': 'jatinsarna', 'id': '72611247'}, {'start': 259, 'end': 269, 'username': 'DOP_Tirru', 'id': '705313987815034881'}]","[{'start': 34, 'end': 57, 'url': 'https://t.co/W4hrgrLMvv', 'expanded_url': 'https://link.district.in/DSTRKT/sksikandar', 'display_url': 'link.district.in/DSTRKT/sksikan…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1974832591837757441/Kw5OjLlq?format=jpg&name=orig', 'width': 1024, 'height': 1024}, {'url': 'https://pbs.twimg.com/news_img/1974832591837757441/Kw5OjLlq?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'District - Movies, Events, Dining', 'description': 'Book your movie tickets on District by Zomato', 'unwound_url': 'https://link.district.in/DSTRKT/sksikandar'}, {'start': 270, 'end': 293, 'url': 'https://t.co/rLA28mL14O', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1904121745851969946/photo/1', 'display_url': 'pic.x.com/rLA28mL14O', 'media_key': '3_1904121373263589376'}]","[{'start': 90, 'end': 104, 'probability': 0.8393, 'type': 'Person', 'normalized_text': 'SajidNadiadwala'}, {'start': 109, 'end': 116, 'probability': 0.3878, 'type': 'Other', 'normalized_text': 'Sikandar'}, {'start': 162, 'end': 170, 'probability': 0.9448, 'type': 'Person', 'normalized_text': 'Sathyaraj'}, {'start': 222, 'end': 233, 'probability': 0.9487, 'type': 'Person', 'normalized_text': 'AnjiniDhawan'}, {'start': 248, 'end': 255, 'probability': 0.958, 'type': 'Person', 'normalized_text': 'AyanKhan'}]","[{'start': 89, 'end': 105, 'tag': 'SajidNadiadwala'}, {'start': 108, 'end': 117, 'tag': 'Sikandar'}, {'start': 161, 'end': 171, 'tag': 'Sathyaraj'}, {'start': 221, 'end': 234, 'tag': 'AnjiniDhawan'}, {'start': 247, 'end': 256, 'tag': 'AyanKhan'}]"
